timestamp;black;green;red
1641;580;340;182
1642;580;360;214
1643;580;380;213
1644;580;400;233
1645;580;420;234
1646;580;440;218
1647;580;460;234
1648;580;480;237
1649;580;500;368
1650;580;520;382
1651;580;540;383
1652;580;560;385
1653;580;580;364
1654;580;600;366
1655;580;620;369
1656;580;640;383
1657;580;660;384
1658;580;680;220
1659;580;700;216
1660;580;720;234
1661;580;740;234
1662;580;760;235
1663;580;780;181
1664;580;800;186
1665;580;820;188
1666;580;840;206
1667;580;860;205
1668;580;880;185
1669;580;900;187
1670;580;920;187
1671;580;940;203
1672;580;960;203
1673;580;980;190
1674;580;1000;12
1675;580;1020;12
1676;580;1040;12
1677;580;1060;25
1678;580;1080;24
1679;580;1100;6
1680;600;0;3
1681;600;20;3
1682;600;40;4
1683;600;60;6
1684;600;80;6
1685;600;100;4
1686;600;120;12
1687;600;140;182
1688;600;160;183
1689;600;180;183
1690;600;200;199
1691;600;220;182
1692;600;240;180
1693;600;260;183
1694;600;280;183
1695;600;300;186
1696;600;320;183
1697;600;340;183
1698;600;360;214
1699;600;380;214
1700;600;400;219
1701;600;420;221
1702;600;440;216
1703;600;460;218
1704;600;480;220
1705;600;500;366
1706;600;520;366
1707;600;540;367
1708;600;560;368
1709;600;580;366
1710;600;600;366
1711;600;620;368
1712;600;640;368
1713;600;660;370
1714;600;680;368
1715;600;700;217
1716;600;720;218
1717;600;740;220
1718;600;760;235
1719;600;780;218
1720;600;800;187
1721;600;820;189
1722;600;840;192
1723;600;860;206
1724;600;880;187
1725;600;900;186
1726;600;920;187
1727;600;940;187
1728;600;960;203
1729;600;980;204
1730;600;1000;8
1731;600;1020;9
1732;600;1040;8
1733;600;1060;12
1734;600;1080;12
1735;600;1100;8
1736;620;0;4
1737;620;20;3
1738;620;40;4
1739;620;60;6
1740;620;80;6
1741;620;100;5
1742;620;120;8
1743;620;140;8
1744;620;160;7
1745;620;180;182
1746;620;200;183
1747;620;220;4
1748;620;240;183
1749;620;260;6
1750;620;280;184
1751;620;300;184
1752;620;320;184
1753;620;340;12
1754;620;360;215
1755;620;380;214
1756;620;400;216
1757;620;420;216
1758;620;440;217
1759;620;460;218
1760;620;480;219
1761;620;500;277
1762;620;520;277
1763;620;540;276
1764;620;560;277
1765;620;580;276
1766;620;600;277
1767;620;620;278
1768;620;640;277
1769;620;660;278
1770;620;680;277
1771;620;700;218
1772;620;720;217
1773;620;740;216
1774;620;760;218
1775;620;780;218
1776;620;800;187
1777;620;820;188
1778;620;840;188
1779;620;860;188
1780;620;880;188
1781;620;900;188
1782;620;920;188
1783;620;940;8
1784;620;960;10
1785;620;980;11
1786;620;1000;188
1787;620;1020;10
1788;620;1040;9
1789;620;1060;9
1790;620;1080;10
1791;620;1100;9
1792;640;0;3
1793;640;20;3
1794;640;40;4
1795;640;60;6
1796;640;80;5
1797;640;100;6
1798;640;120;6
1799;640;140;6
1800;640;160;6
1801;640;180;4
1802;640;200;5
1803;640;220;4
1804;640;240;5
1805;640;260;5
1806;640;280;6
1807;640;300;6
1808;640;320;11
1809;640;340;11
1810;640;360;215
1811;640;380;214
1812;640;400;216
1813;640;420;216
1814;640;440;218
1815;640;460;218
1816;640;480;277
1817;640;500;277
1818;640;520;277
1819;640;540;276
1820;640;560;276
1821;640;580;275
1822;640;600;276
1823;640;620;277
1824;640;640;278
1825;640;660;276
1826;640;680;276
1827;640;700;215
1828;640;720;216
1829;640;740;217
1830;640;760;217
1831;640;780;218
1832;640;800;14
1833;640;820;14
1834;640;840;11
1835;640;860;9
1836;640;880;10
1837;640;900;8
1838;640;920;10
1839;640;940;8
1840;640;960;9
1841;640;980;11
1842;640;1000;10
1843;640;1020;11
1844;640;1040;9
1845;640;1060;10
1846;640;1080;10
1847;640;1100;8
1848;660;0;2
1849;660;20;2
1850;660;40;4
1851;660;60;20
1852;660;80;3
1853;660;100;5
1854;660;120;5
1855;660;140;5
1856;660;160;21
1857;660;180;20
1858;660;200;4
1859;660;220;4
1860;660;240;4
1861;660;260;7
1862;660;280;22
1863;660;300;22
1864;660;320;23
1865;660;340;23
1866;660;360;215
1867;660;380;214
1868;660;400;232
1869;660;420;233
1870;660;440;216
1871;660;460;218
1872;660;480;277
1873;660;500;276
1874;660;520;294
1875;660;540;294
1876;660;560;273
1877;660;580;274
1878;660;600;275
1879;660;620;295
1880;660;640;294
1881;660;660;295
1882;660;680;215
1883;660;700;216
1884;660;720;217
1885;660;740;233
1886;660;760;218
1887;660;780;217
1888;660;800;24
1889;660;820;15
1890;660;840;25
1891;660;860;8
1892;660;880;10
1893;660;900;9
1894;660;920;10
1895;660;940;24
1896;660;960;24
1897;660;980;10
1898;660;1000;10
1899;660;1020;10
1900;660;1040;10
1901;660;1060;25
1902;660;1080;26
1903;660;1100;8
1904;680;0;2
1905;680;20;2
1906;680;40;3
1907;680;60;20
1908;680;80;20
1909;680;100;4
1910;680;120;5
1911;680;140;5
1912;680;160;21
1913;680;180;20
1914;680;200;20
1915;680;220;2
1916;680;240;4
1917;680;260;6
1918;680;280;22
1919;680;300;22
1920;680;320;22
1921;680;340;23
1922;680;360;214
1923;680;380;214
1924;680;400;232
1925;680;420;232
1926;680;440;217
1927;680;460;216
1928;680;480;275
1929;680;500;275
1930;680;520;293
1931;680;540;292
1932;680;560;295
1933;680;580;273
1934;680;600;274
1935;680;620;293
1936;680;640;295
1937;680;660;295
1938;680;680;274
1939;680;700;215
1940;680;720;232
1941;680;740;234
1942;680;760;234
1943;680;780;216
1944;680;800;25
1945;680;820;25
1946;680;840;25
1947;680;860;26
1948;680;880;8
1949;680;900;7
1950;680;920;10
1951;680;940;25
1952;680;960;25
1953;680;980;6
1954;680;1000;9
1955;680;1020;11
1956;680;1040;25
1957;680;1060;25
1958;680;1080;25
1959;680;1100;7
1960;700;0;3
1961;700;20;2
1962;700;40;4
1963;700;60;6
1964;700;80;5
1965;700;100;5
1966;700;120;6
1967;700;140;5
1968;700;160;5
1969;700;180;5
1970;700;200;4
1971;700;220;4
1972;700;240;5
1973;700;260;7
1974;700;280;23
1975;700;300;22
1976;700;320;9
1977;700;340;11
1978;700;360;214
1979;700;380;213
1980;700;400;232
1981;700;420;233
1982;700;440;216
1983;700;460;217
1984;700;480;275
1985;700;500;276
1986;700;520;276
1987;700;540;273
1988;700;560;275
1989;700;580;273
1990;700;600;275
1991;700;620;277
1992;700;640;275
1993;700;660;276
1994;700;680;214
1995;700;700;215
1996;700;720;217
1997;700;740;232
1998;700;760;234
1999;700;780;217
2000;700;800;12
2001;700;820;14
2002;700;840;27
2003;700;860;11
2004;700;880;9
2005;700;900;9
2006;700;920;11
2007;700;940;8
2008;700;960;9
2009;700;980;26
2010;700;1000;11
2011;700;1020;11
2012;700;1040;9
2013;700;1060;25
2014;700;1080;25
2015;700;1100;9
2016;720;0;3
2017;720;20;3
2018;720;40;5
2019;720;60;5
2020;720;80;5
2021;720;100;5
2022;720;120;6
2023;720;140;5
2024;720;160;4
2025;720;180;5
2026;720;200;5
2027;720;220;4
2028;720;240;5
2029;720;260;6
2030;720;280;5
2031;720;300;5
2032;720;320;9
2033;720;340;10
2034;720;360;215
2035;720;380;213
2036;720;400;216
2037;720;420;216
2038;720;440;217
2039;720;460;217
2040;720;480;275
2041;720;500;275
2042;720;520;275
2043;720;540;275
2044;720;560;275
2045;720;580;273
2046;720;600;274
2047;720;620;275
2048;720;640;275
2049;720;660;275
2050;720;680;274
2051;720;700;215
2052;720;720;216
2053;720;740;216
2054;720;760;216
2055;720;780;217
2056;720;800;13
2057;720;820;13
2058;720;840;15
2059;720;860;11
2060;720;880;10
2061;720;900;9
2062;720;920;10
2063;720;940;9
2064;720;960;8
2065;720;980;10
2066;720;1000;10
2067;720;1020;11
2068;720;1040;9
2069;720;1060;11
2070;720;1080;11
2071;720;1100;8
2072;740;0;4
2073;740;20;3
2074;740;40;4
2075;740;60;5
2076;740;80;6
2077;740;100;6
2078;740;120;6
2079;740;140;5
2080;740;160;6
2081;740;180;5
2082;740;200;6
2083;740;220;4
2084;740;240;5
2085;740;260;8
2086;740;280;5
2087;740;300;6
2088;740;320;6
2089;740;340;10
2090;740;360;11
2091;740;380;123
2092;740;400;124
2093;740;420;126
2094;740;440;125
2095;740;460;126
2096;740;480;125
2097;740;500;125
2098;740;520;124
2099;740;540;124
2100;740;560;126
2101;740;580;123
2102;740;600;126
2103;740;620;125
2104;740;640;125
2105;740;660;125
2106;740;680;125
2107;740;700;126
2108;740;720;126
2109;740;740;125
2110;740;760;126
2111;740;780;217
2112;740;800;12
2113;740;820;14
2114;740;840;10
2115;740;860;11
2116;740;880;11
2117;740;900;10
2118;740;920;10
2119;740;940;9
2120;740;960;9
2121;740;980;11
2122;740;1000;11
2123;740;1020;11
2124;740;1040;9
2125;740;1060;10
2126;740;1080;9
2127;740;1100;9
2128;760;0;4
2129;760;20;3
2130;760;40;4
2131;760;60;4
2132;760;80;5
2133;760;100;6
2134;760;120;6
2135;760;140;5
2136;760;160;5
2137;760;180;4
2138;760;200;4
2139;760;220;5
2140;760;240;4
2141;760;260;5
2142;760;280;6
2143;760;300;6
2144;760;320;5
2145;760;340;6
2146;760;360;6
2147;760;380;123
2148;760;400;124
2149;760;420;125
2150;760;440;125
2151;760;460;125
2152;760;480;125
2153;760;500;126
2154;760;520;125
2155;760;540;124
2156;760;560;125
2157;760;580;124
2158;760;600;126
2159;760;620;126
2160;760;640;126
2161;760;660;126
2162;760;680;125
2163;760;700;126
2164;760;720;125
2165;760;740;125
2166;760;760;127
2167;760;780;127
2168;760;800;12
2169;760;820;12
2170;760;840;11
2171;760;860;12
2172;760;880;10
2173;760;900;10
2174;760;920;10
2175;760;940;9
2176;760;960;10
2177;760;980;11
2178;760;1000;11
2179;760;1020;11
2180;760;1040;10
2181;760;1060;10
2182;760;1080;9
2183;760;1100;9
2184;780;0;2
2185;780;20;4
2186;780;40;8
2187;780;60;20
2188;780;80;2
2189;780;100;4
2190;780;120;6
2191;780;140;5
2192;780;160;22
2193;780;180;19
2194;780;200;3
2195;780;220;4
2196;780;240;4
2197;780;260;5
2198;780;280;23
2199;780;300;22
2200;780;320;5
2201;780;340;9
2202;780;360;11
2203;780;380;122
2204;780;400;124
2205;780;420;124
2206;780;440;125
2207;780;460;124
2208;780;480;124
2209;780;500;124
2210;780;520;124
2211;780;540;124
2212;780;560;125
2213;780;580;124
2214;780;600;124
2215;780;620;125
2216;780;640;125
2217;780;660;126
2218;780;680;124
2219;780;700;125
2220;780;720;125
2221;780;740;125
2222;780;760;125
2223;780;780;128
2224;780;800;10
2225;780;820;10
2226;780;840;27
2227;780;860;8
2228;780;880;9
2229;780;900;8
2230;780;920;10
2231;780;940;25
2232;780;960;25
2233;780;980;9
2234;780;1000;11
2235;780;1020;10
2236;780;1040;10
2237;780;1060;26
2238;780;1080;26
2239;780;1100;6
2240;800;0;2
2241;800;20;2
2242;800;40;8
2243;800;60;20
2244;800;80;20
2245;800;100;4
2246;800;120;5
2247;800;140;4
2248;800;160;20
2249;800;180;20
2250;800;200;20
2251;800;220;2
2252;800;240;4
2253;800;260;5
2254;800;280;22
2255;800;300;22
2256;800;320;3
2257;800;340;5
2258;800;360;8
2259;800;380;120
2260;800;400;122
2261;800;420;124
2262;800;440;123
2263;800;460;123
2264;800;480;124
2265;800;500;123
2266;800;520;124
2267;800;540;123
2268;800;560;123
2269;800;580;123
2270;800;600;123
2271;800;620;124
2272;800;640;123
2273;800;660;124
2274;800;680;123
2275;800;700;123
2276;800;720;124
2277;800;740;123
2278;800;760;125
2279;800;780;126
2280;800;800;9
2281;800;820;26
2282;800;840;26
2283;800;860;26
2284;800;880;8
2285;800;900;8
2286;800;920;10
2287;800;940;25
2288;800;960;25
2289;800;980;7
2290;800;1000;10
2291;800;1020;9
2292;800;1040;25
2293;800;1060;25
2294;800;1080;26
2295;800;1100;7
2296;820;0;2
2297;820;20;2
2298;820;40;4
2299;820;60;6
2300;820;80;6
2301;820;100;5
2302;820;120;5
2303;820;140;5
2304;820;160;5
2305;820;180;4
2306;820;200;4
2307;820;220;5
2308;820;240;5
2309;820;260;6
2310;820;280;5
2311;820;300;6
2312;820;320;5
2313;820;340;6
2314;820;360;7
2315;820;380;121
2316;820;400;123
2317;820;420;124
2318;820;440;124
2319;820;460;125
2320;820;480;125
2321;820;500;124
2322;820;520;124
2323;820;540;123
2324;820;560;125
2325;820;580;124
2326;820;600;125
2327;820;620;125
2328;820;640;125
2329;820;660;126
2330;820;680;125
2331;820;700;125
2332;820;720;125
2333;820;740;124
2334;820;760;125
2335;820;780;127
2336;820;800;9
2337;820;820;11
2338;820;840;26
2339;820;860;13
2340;820;880;10
2341;820;900;10
2342;820;920;10
2343;820;940;8
2344;820;960;11
2345;820;980;10
2346;820;1000;11
2347;820;1020;11
2348;820;1040;8
2349;820;1060;11
2350;820;1080;25
2351;820;1100;10
2352;840;0;2
2353;840;20;3
2354;840;40;4
2355;840;60;5
2356;840;80;5
2357;840;100;5
2358;840;120;6
2359;840;140;5
2360;840;160;5
2361;840;180;4
2362;840;200;6
2363;840;220;4
2364;840;240;4
2365;840;260;6
2366;840;280;4
2367;840;300;6
2368;840;320;6
2369;840;340;6
2370;840;360;6
2371;840;380;5
2372;840;400;8
2373;840;420;8
2374;840;440;8
2375;840;460;8
2376;840;480;9
2377;840;500;9
2378;840;520;8
2379;840;540;7
2380;840;560;8
2381;840;580;8
2382;840;600;8
2383;840;620;8
2384;840;640;8
2385;840;660;9
2386;840;680;8
2387;840;700;8
2388;840;720;8
2389;840;740;9
2390;840;760;9
2391;840;780;9
2392;840;800;126
2393;840;820;10
2394;840;840;11
2395;840;860;11
2396;840;880;9
2397;840;900;9
2398;840;920;9
2399;840;940;9
2400;840;960;9
2401;840;980;11
2402;840;1000;11
2403;840;1020;10
2404;840;1040;8
2405;840;1060;9
2406;840;1080;8
2407;840;1100;8
2408;860;0;3
2409;860;20;2
2410;860;40;4
2411;860;60;5
2412;860;80;4
2413;860;100;6
2414;860;120;4
2415;860;140;4
2416;860;160;5
2417;860;180;4
2418;860;200;4
2419;860;220;3
2420;860;240;4
2421;860;260;5
2422;860;280;5
2423;860;300;6
2424;860;320;5
2425;860;340;5
2426;860;360;6
2427;860;380;4
2428;860;400;8
2429;860;420;8
2430;860;440;8
2431;860;460;8
2432;860;480;8
2433;860;500;8
2434;860;520;8
2435;860;540;7
2436;860;560;8
2437;860;580;7
2438;860;600;7
2439;860;620;9
2440;860;640;8
2441;860;660;8
2442;860;680;8
2443;860;700;8
2444;860;720;8
2445;860;740;8
2446;860;760;9
2447;860;780;9
2448;860;800;9
2449;860;820;10
2450;860;840;10
2451;860;860;10
2452;860;880;9
2453;860;900;8
2454;860;920;8
2455;860;940;8
2456;860;960;8
2457;860;980;10
2458;860;1000;9
2459;860;1020;9
2460;860;1040;8
2461;860;1060;9
2462;860;1080;8
2463;860;1100;8
2464;880;0;4
2465;880;20;2
2466;880;40;4
2467;880;60;20
2468;880;80;4
2469;880;100;4
2470;880;120;6
2471;880;140;5
2472;880;160;21
2473;880;180;20
2474;880;200;4
2475;880;220;3
2476;880;240;4
2477;880;260;6
2478;880;280;22
2479;880;300;4
2480;880;320;4
2481;880;340;6
2482;880;360;6
2483;880;380;6
2484;880;400;23
2485;880;420;6
2486;880;440;8
2487;880;460;9
2488;880;480;9
2489;880;500;8
2490;880;520;6
2491;880;540;6
2492;880;560;7
2493;880;580;9
2494;880;600;8
2495;880;620;24
2496;880;640;8
2497;880;660;9
2498;880;680;9
2499;880;700;9
2500;880;720;9
2501;880;740;24
2502;880;760;8
2503;880;780;8
2504;880;800;9
2505;880;820;11
2506;880;840;26
2507;880;860;8
2508;880;880;8
2509;880;900;9
2510;880;920;10
2511;880;940;9
2512;880;960;6
2513;880;980;9
2514;880;1000;11
2515;880;1020;11
2516;880;1040;10
2517;880;1060;25
2518;880;1080;6
2519;880;1100;8
2520;900;0;2
2521;900;20;3
2522;900;40;8
2523;900;60;21
2524;900;80;22
2525;900;100;4
2526;900;120;5
2527;900;140;5
2528;900;160;20
2529;900;180;20
2530;900;200;22
2531;900;220;3
2532;900;240;4
2533;900;260;6
2534;900;280;22
2535;900;300;22
2536;900;320;3
2537;900;340;5
2538;900;360;6
2539;900;380;6
2540;900;400;23
2541;900;420;6
2542;900;440;7
2543;900;460;9
2544;900;480;9
2545;900;500;25
2546;900;520;22
2547;900;540;5
2548;900;560;8
2549;900;580;7
2550;900;600;8
2551;900;620;24
2552;900;640;10
2553;900;660;7
2554;900;680;9
2555;900;700;9
2556;900;720;8
2557;900;740;25
2558;900;760;7
2559;900;780;8
2560;900;800;8
2561;900;820;10
2562;900;840;25
2563;900;860;8
2564;900;880;8
2565;900;900;8
2566;900;920;9
2567;900;940;24
2568;900;960;24
2569;900;980;8
2570;900;1000;9
2571;900;1020;10
2572;900;1040;10
2573;900;1060;24
2574;900;1080;25
2575;900;1100;6
2576;920;0;4
2577;920;20;3
2578;920;40;4
2579;920;60;23
2580;920;80;22
2581;920;100;6
2582;920;120;6
2583;920;140;5
2584;920;160;8
2585;920;180;20
2586;920;200;22
2587;920;220;4
2588;920;240;5
2589;920;260;6
2590;920;280;22
2591;920;300;22
2592;920;320;23
2593;920;340;6
2594;920;360;7
2595;920;380;6
2596;920;400;25
2597;920;420;25
2598;920;440;8
2599;920;460;10
2600;920;480;9
2601;920;500;25
2602;920;520;25
2603;920;540;25
2604;920;560;9
2605;920;580;7
2606;920;600;9
2607;920;620;27
2608;920;640;25
2609;920;660;9
2610;920;680;10
2611;920;700;9
2612;920;720;26
2613;920;740;24
2614;920;760;26
2615;920;780;10
2616;920;800;9
2617;920;820;11
2618;920;840;27
2619;920;860;26
2620;920;880;10
2621;920;900;10
2622;920;920;10
2623;920;940;26
2624;920;960;26
2625;920;980;9
2626;920;1000;10
2627;920;1020;10
2628;920;1040;26
2629;920;1060;25
2630;920;1080;25
2631;920;1100;7
2632;940;0;3
2633;940;20;1
2634;940;40;3
2635;940;60;5
2636;940;80;5
2637;940;100;5
2638;940;120;5
2639;940;140;4
2640;940;160;4
2641;940;180;4
2642;940;200;4
2643;940;220;4
2644;940;240;3
2645;940;260;5
2646;940;280;4
2647;940;300;6
2648;940;320;5
2649;940;340;5
2650;940;360;6
2651;940;380;5
2652;940;400;8
2653;940;420;8
2654;940;440;8
2655;940;460;8
2656;940;480;9
2657;940;500;8
2658;940;520;8
2659;940;540;6
2660;940;560;9
2661;940;580;6
2662;940;600;7
2663;940;620;11
2664;940;640;9
2665;940;660;9
2666;940;680;8
2667;940;700;8
2668;940;720;9
2669;940;740;8
2670;940;760;8
2671;940;780;9
2672;940;800;8
2673;940;820;9
2674;940;840;25
2675;940;860;10
2676;940;880;10
2677;940;900;8
2678;940;920;9
2679;940;940;7
2680;940;960;8
2681;940;980;9
2682;940;1000;10
2683;940;1020;9
2684;940;1040;8
2685;940;1060;10
2686;940;1080;25
2687;940;1100;8
2688;960;0;4
2689;960;20;2
2690;960;40;4
2691;960;60;5
2692;960;80;5
2693;960;100;4
2694;960;120;4
2695;960;140;4
2696;960;160;5
2697;960;180;4
2698;960;200;5
2699;960;220;4
2700;960;240;4
2701;960;260;5
2702;960;280;5
2703;960;300;6
2704;960;320;6
2705;960;340;6
2706;960;360;8
2707;960;380;6
2708;960;400;8
2709;960;420;9
2710;960;440;9
2711;960;460;8
2712;960;480;9
2713;960;500;8
2714;960;520;8
2715;960;540;8
2716;960;560;8
2717;960;580;7
2718;960;600;8
2719;960;620;10
2720;960;640;8
2721;960;660;9
2722;960;680;8
2723;960;700;8
2724;960;720;8
2725;960;740;8
2726;960;760;8
2727;960;780;9
2728;960;800;9
2729;960;820;10
2730;960;840;10
2731;960;860;11
2732;960;880;10
2733;960;900;9
2734;960;920;8
2735;960;940;8
2736;960;960;8
2737;960;980;10
2738;960;1000;9
2739;960;1020;9
2740;960;1040;8
2741;960;1060;8
2742;960;1080;8
2743;960;1100;9
